job_profile_id,competency_id,competency_name,competency_level
10022072,CAP035,Customer Centricity,3
10022072,CAP087,Process Improvement,3
10022072,CAP016,Business Savvy,3
10022072,SKLMKT23,Graphic Design,3
10022072,SKLIT050,Emerging Technologies,2
10022072,SKLRD04,Market Research,2
10022072,CAP112,Technical Credibility,3
10022072,CAP049,Futurist,3
10022072,SKLPM14,IT Project Management (ITPM),2
10022072,SKLIT184,Human-Computer Interaction,2
10022073,CAP063,Leadership Behavior,3
10022073,CAP053,Inclusive Leadership,3
10022073,SKLRD04,Market Research,2
10022073,SKLPM14,IT Project Management (ITPM),2
10022073,SKLIT184,Human-Computer Interaction,2
10022073,SKLIT050,Emerging Technologies,2
10022073,CAP040,Developing Others,3
10022073,CAP035,Customer Centricity,3
10022073,SKLIT127,User Interface and User Experience (UIUX),2
10022073,SKLMKT23,Graphic Design,3
10022073,SKLIT193,Information Technology (IT) Architecture,2
10022073,CAP047,Financially Savvy,3
10022073,SKLGEN45,Process Optimization,2
10022073,CAP064,Leading Others,3
10022073,CAP071,Managing Teams,2
10022073,CAP049,Futurist,3
10022073,CAP016,Business Savvy,3
10022073,SKLDT09,Design Thinking,2
10022074,SKLSCM05,Distribution Management,3
10022074,CAP062,Issue Resolution/Escalation,2
10022074,CAP084,Planning and Organizing,3
10022074,SKLSCM27,Strategic Supply Chain Management,2
10022074,CAP020,Coaching,2
10022074,SKLFA44,Strategic Cost Management,2
10022074,SKLSCM11,Inventory Optimization,2
10022074,SKLSCM16,Order Management,3
10022074,CAP037,Decision Quality,3
10022074,SKLSCM30,Supply Chain Policies and Procedures,2
10022074,SKLSCM06,Distribution Requirements Planning (DRP),2
10022074,SKLFA07,Budget Management,2
10022074,SKLSCM37,Warehouse Management,2
10022074,CAP087,Process Improvement,3
10022074,SKLSCM34,Transportation Management,2
10022074,CAP021,Collaborating,3
10022074,SKLSCM03,Demand Forecasting,2
10022074,CAP112,Technical Credibility,3
10022075,CAP040,Developing Others,3
10022075,SKLFA44,Strategic Cost Management,2
10022075,SKLSCM03,Demand Forecasting,2
10022075,SKLSCM05,Distribution Management,3
10022075,CAP053,Inclusive Leadership,3
10022075,CAP021,Collaborating,3
10022075,SKLSCM16,Order Management,3
10022075,SKLGEN38,Operations Management,2
10022075,SKLSCM27,Strategic Supply Chain Management,2
10022075,SKLAC10,Compliance Management,2
10022075,SKLSCM34,Transportation Management,2
10022075,SKLSCM11,Inventory Optimization,2
10022075,SKLSCM06,Distribution Requirements Planning (DRP),2
10022075,CAP071,Managing Teams,2
10022075,CAP037,Decision Quality,3
10022075,SKLSCM37,Warehouse Management,2
10022075,CAP063,Leadership Behavior,3
10022075,CAP084,Planning and Organizing,3
10022075,CAP089,Program Management,2
10022075,CAP064,Leading Others,3
10022076,SKLMKT19,Digital Marketing,2
10022076,SKLCOM07,Content Creation,2
10022076,SKLMKT13,Content Marketing,2
10022076,SKLMKT11,Content Management,2
10022076,CAP020,Coaching,2
10022076,CAP112,Technical Credibility,3
10022076,SKLMKT42,Search Engine Optimization (SEO),2
10022076,SKLIT224,Web Design,2
10022076,SKLMKT04,Brand / Reputation Management,2
10022076,CAP107,Strategic Thinking,3
10022076,CAP058,Innovation,3
10022076,SKLCA10,Copywriting and Editing,2
10022076,CAP087,Process Improvement,3
10022076,CAP056,Influencing Others,3
10022076,CAP091,Project Management,2
10022076,SKLMKT17,Customer Analytics,3
10022077,SKLMKT13,Content Marketing,2
10022077,SKLMKT04,Brand / Reputation Management,2
10022077,CAP063,Leadership Behavior,3
10022077,SKLMKT17,Customer Analytics,3
10022077,CAP132,Resource Planning,2
10022077,CAP053,Inclusive Leadership,3
10022077,CAP040,Developing Others,3
10022077,SKLIT224,Web Design,2
10022077,SKLMKT11,Content Management,2
10022077,SKLMKT19,Digital Marketing,2
10022077,CAP058,Innovation,3
10022077,SKLMKT42,Search Engine Optimization (SEO),2
10022077,SKLCA10,Copywriting and Editing,2
10022077,CAP107,Strategic Thinking,3
10022077,CAP056,Influencing Others,3
10022077,SKLRD14,Prototyping,2
10022077,CAP064,Leading Others,3
10022077,CAP021,Collaborating,2
10022082,SKLSCM33,Sustainable Procurement,3
10022082,CAP109,Sustainability,3
10022082,CAP112,Technical Credibility,3
10022082,SKLSLS09,Sales Enablement Strategies,3
10022082,SKLRD09,Product Lifecycle Management (PLM),3
10022082,SKLSCM36,Vendor/Supplier Selection,3
10022082,SKLFA39,Product Costing and Valuation,3
10022082,CAP125,Strategic and Tactical Planning,3
10022082,CAP058,Innovation,3
10022082,SKLRD11,Product Portfolio Management,3
10022082,SKLSLS02,Business Development,3
10022082,CAP016,Business Savvy,3
10022082,SKLAC21,Product Licensing and Permits,3
10022084,CAP035,Customer Centricity,3
10022084,SKLSLS25,Solution Selling/Sales,3
10022084,CAP056,Influencing Others,3
10022084,SKLHC32,Health Care Trends,3
10022084,SKLSLS04,Net Revenue Management (NRM),3
10022084,CAP125,Strategic and Tactical Planning,3
10022084,SKLSCM33,Sustainable Procurement,3
10022084,SKLMKT22,External Market Knowledge,3
10022084,CAP112,Technical Credibility,3
10022084,SKLSLS02,Business Development,3
10022084,SKLSLS19,Selling,3
10022084,CAP085,Presentation Skills,3
10022084,SKLSCM36,Vendor/Supplier Selection,3
10022087,CAP071,Managing Teams,3
10022087,SKLSLS22,Strategic Sales Planning,3
10022087,SKLSLS18,Sales Trends,3
10022087,SKLSLS04,Net Revenue Management (NRM),3
10022087,CAP125,Strategic and Tactical Planning,3
10022087,CAP112,Technical Credibility,3
10022087,SKLSLS19,Selling,3
10022087,CAP035,Customer Centricity,3
10022087,SKLHC94,Pharmaceutical Product Marketing and Sales,3
10022087,SKLHC181,Cardiology,3
10022087,CAP082,Performance Measurement,3
10022087,SKLHC58,Pharmaceutical Knowledge,3
10022087,SKLMKT22,External Market Knowledge,3
10022088,CAP082,Performance Measurement,3
10022088,SKLHC58,Pharmaceutical Knowledge,3
10022088,SKLSLS18,Sales Trends,3
10022088,CAP125,Strategic and Tactical Planning,3
10022088,CAP112,Technical Credibility,3
10022088,SKLSLS04,Net Revenue Management (NRM),3
10022088,SKLHC94,Pharmaceutical Product Marketing and Sales,3
10022088,SKLSLS22,Strategic Sales Planning,3
10022088,SKLMKT22,External Market Knowledge,3
10022088,SKLSLS02,Business Development,3
10022088,SKLHS30,Immunology,3
10022088,CAP035,Customer Centricity,3
10022088,SKLSLS19,Selling,3
10022091,SKLIT104,Software Development & Management,2
10022091,CAP042,Emotional Intelligence,3
10022091,SKLIT015,Change Control Management,2
10022091,CAP032,Critical Thinking,3
10022091,SKLHR03,Agile Organizational Design,2
10022091,SKLIT184,Human-Computer Interaction,2
10022091,SKLGEN07,Data Dashboards,2
10022091,CAP096,Risk Management,2
10022091,CAP084,Planning and Organizing,3
10022091,CAP089,Program Management,2
10022091,SKLIT120,Technical Writing,2
10022091,SKLHR04,Agile Workforce,3
10022091,SKLRD22,Agile Product Development,3
10022091,SKLIT003,Agile Methodologies,2
10022091,CAP041,Diplomacy,3
10022091,SKLIT004,Agile Software Development,2
10022091,CAP020,Coaching,3
10022092,CAP084,Planning and Organizing,3
10022092,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022092,CAP112,Technical Credibility,2
10022092,CAP091,Project Management,3
10022092,CAP032,Critical Thinking,3
10022092,SKLRD14,Prototyping,2
10022092,SKLEDU15,Subject Matter Experts (SME) Collaboration,2
10022092,SKLIT217,Systems Implementation and Management,3
10022092,SKLSCM01,Agile Supply Chain Management,2
10022092,SKLGEN46,Continuous Improvement,2
10022092,SKLGEN21,Quality Assurance (QA),2
10022092,SKLDT16,Machine Learning,2
10022092,CAP058,Innovation,3
10022092,SKLDT01,Artificial Intelligence (AI),2
10022092,CAP055,Industry Insight,3
10022092,SKLENG02,Automation and Robotics,2
10022092,CAP087,Process Improvement,3
10022093,CAP032,Critical Thinking,3
10022093,CAP095,Researching,3
10022093,SKLHS52,Biostatistics,2
10022093,SKLRD24,Bioinformatics,2
10022093,CAP132,Resource Planning,3
10022093,TT001669,SAP Product Lifecycle Management (PLM),3
10022093,SKLHC90,Medical Trends,2
10022093,SKLRD17,Research and Development,3
10022093,SKLHC45,Medical Affairs,2
10022093,CAP084,Planning and Organizing,3
10022093,SKLPM15,Project Controlling and Reporting,2
10022093,CAP050,Global Markets,3
10022093,SKLHC11,Clinical Trial Operations: Good Clinical Practice (GCPs),2
10022093,SKLBIO01,Bioengineering,2
10022093,CAP020,Coaching,2
10022093,CAP023,Communicating Effectively,2
10022093,SKLRD07,Product Development,2
10022094,CAP113,Technologically Savvy,3
10022094,SKLAC14,Cyber Internal Audit,2
10022094,SKLIT104,Software Development & Management,3
10022094,CAP112,Technical Credibility,3
10022094,SKLIT087,Operating Systems,2
10022094,SKLIT090,Programming and Scripting Languages,2
10022094,SKLIT116,System Development,2
10022094,SKLIT184,Human-Computer Interaction,3
10022094,CAP037,Decision Quality,3
10022094,CAP085,Presentation Skills,2
10022094,CAP020,Coaching,3
10022094,SKLIT118,Systems Management,2
10022094,SKLIT120,Technical Writing,2
10022094,CAP084,Planning and Organizing,3
10022094,SKLIT083,"Network/System Architecture, Configuration and Management",2
10022094,CAP032,Critical Thinking,3
10022094,SKLIT097,Requirements Analysis,2
10022095,SKLSCM01,Agile Supply Chain Management,3
10022095,CAP084,Planning and Organizing,3
10022095,SKLENG12,Chemical Engineering,2
10022095,CAP095,Researching,3
10022095,SKLMANU51,Material Requirements Planning (MRP),2
10022095,SKLENG25,Chemical Reactor Design,2
10022095,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022095,CAP005,Advising,2
10022095,SKLHC109,Process Chemistry,2
10022095,CAP088,Process Oriented,2
10022095,SKLSCM56,Supply Planning,2
10022095,SKLDT13,Disruptive Innovation,2
10022095,CAP032,Critical Thinking,3
10022095,CAP082,Performance Measurement,3
10022095,SKLMANU73,Nano-technologies,2
10022095,SKLGEN45,Process Optimization,2
10022096,SKLIT179,Enterprise IT Governance,2
10022096,SKLGEN14,Data Visualization,2
10022096,CAP014,Business Alignment,3
10022096,CAP107,Strategic Thinking,3
10022096,CAP032,Critical Thinking,3
10022096,CAP082,Performance Measurement,2
10022096,SKLGEN17,Insight Analytics,2
10022096,SKLIT269,Data Migration,2
10022096,SKLIT178,Enterprise and Business Architecture,2
10022096,CAP036,Data Savvy,3
10022096,SKLIT190,Information Security Risk Management (ISRM),3
10022096,CAP084,Planning and Organizing,3
10022096,SKLAC19,Internal Audit,2
10022096,SKLIT268,Data Architecture,2
10022096,SKLIT312,Information Technology (IT) Strategy,3
10022096,SKLHR94,Talent Management,2
10022096,CAP038,Delegating,2
10022097,SKLMANU45,Technical Development Engineering,2
10022097,SKLDT07,Data Science,3
10022097,SKLIT060,Hybrid Cloud,2
10022097,CAP045,Execution Focus,3
10022097,CAP032,Critical Thinking,3
10022097,SKLIT120,Technical Writing,2
10022097,CAP113,Technologically Savvy,3
10022097,SKLIT026,Data Engineering,2
10022097,SKLIT180,Ethical Data Usage,2
10022097,CAP008,Agility,3
10022097,SKLIT251,Advanced Analytics,3
10022097,SKLGEN10,Data Governance,2
10022097,SKLDT10,Digital Fluency,2
10022097,CAP020,Coaching,2
10022097,SKLIT028,Data Modeling,2
10022097,CAP084,Planning and Organizing,3
10022097,CAP085,Presentation Skills,2
10022098,SKLPM13,Scope Management,2
10022098,SKLFA07,Budget Management,2
10022098,SKLIT120,Technical Writing,2
10022098,SKLIT122,Testing,2
10022098,SKLBC24,Electrics,2
10022098,CAP089,Program Management,2
10022098,CAP016,Business Savvy,3
10022098,SKLENG16,Electrical Engineering,2
10022098,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022098,CAP020,Coaching,3
10022098,SKLMANU35,Predictive Maintenance,2
10022098,CAP084,Planning and Organizing,3
10022098,SKLENG05,Electromagnetism,2
10022098,SKLSCM01,Agile Supply Chain Management,3
10022098,SKLPM15,Project Controlling and Reporting,2
10022098,CAP032,Critical Thinking,3
10022098,CAP082,Performance Measurement,3
10022099,CAP032,Critical Thinking,3
10022099,SKLIT179,Enterprise IT Governance,2
10022099,CAP020,Coaching,2
10022099,SKLGEN46,Continuous Improvement,2
10022099,SKLIT097,Requirements Analysis,2
10022099,SKLIT368,Enterprise Application Software (EAS),2
10022099,SKLIT334,Enterprise Application Integration (EAI),2
10022099,SKLIT113,Solution Design and Architecture (SD&A),2
10022099,SKLIT054,Enterprise Information Technology (IT) Architecture,2
10022099,CAP113,Technologically Savvy,3
10022099,CAP087,Process Improvement,3
10022099,SKLIT190,Information Security Risk Management (ISRM),3
10022099,SKLIT178,Enterprise and Business Architecture,2
10022099,CAP084,Planning and Organizing,3
10022099,CAP021,Collaborating,3
10022099,SKLIT312,Information Technology (IT) Strategy,3
10022100,SKLIT120,Technical Writing,2
10022100,SKLHS18,Environmental Health and Safety,2
10022100,CAP029,Consulting,2
10022100,SKLHS16,Environmental Compliance,3
10022100,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",2
10022100,SKLHS51,Environmental Science,2
10022100,SKLFA07,Budget Management,2
10022100,SKLGEN31,Internal Benchmarking,2
10022100,CAP032,Critical Thinking,3
10022100,CAP031,Crisis Control,3
10022100,CAP020,Coaching,2
10022100,SKLSCM01,Agile Supply Chain Management,2
10022100,CAP078,Organizational Knowledge,3
10022100,SKLSUS10,Environmental Competence,2
10022100,CAP067,Managerial Bravery,3
10022100,SKLGEN44,Cross-Functional Collaboration,2
10022100,CAP084,Planning and Organizing,3
10022100,SKLERG19,Environmental Engineering,3
10022101,CAP020,Coaching,3
10022101,CAP085,Presentation Skills,2
10022101,SKLIT127,User Interface and User Experience (UIUX),2
10022101,CAP016,Business Savvy,3
10022101,SKLMKT48,Visual Communication,2
10022101,CAP032,Critical Thinking,3
10022101,CAP084,Planning and Organizing,3
10022101,SKLIT120,Technical Writing,3
10022101,CAP049,Futurist,3
10022101,SKLIT050,Emerging Technologies,2
10022101,SKLPM14,IT Project Management (ITPM),2
10022101,SKLIT104,Software Development & Management,2
10022101,SKLRD10,Product Management,2
10022101,SKLIT184,Human-Computer Interaction,2
10022101,CAP035,Customer Centricity,3
10022102,CAP089,Program Management,3
10022102,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",2
10022102,SKLFA07,Budget Management,2
10022102,SKLMANU33,Plant Operations / Manufacturing Operations,3
10022102,CAP067,Managerial Bravery,3
10022102,SKLOM08,Facility Management Compliance,2
10022102,CAP020,Coaching,3
10022102,SKLFA41,Regulatory Compliance,2
10022102,SKLENG12,Chemical Engineering,3
10022102,SKLENG51,Facilities Engineering,3
10022102,SKLPM12,Project Scheduling,2
10022102,CAP037,Decision Quality,3
10022102,CAP032,Critical Thinking,3
10022102,SKLSCM36,Vendor/Supplier Selection,2
10022102,CAP047,Financially Savvy,2
10022102,CAP084,Planning and Organizing,3
10022102,SKLSCM01,Agile Supply Chain Management,2
10022103,SKLIT136,Service Request Management,2
10022103,CAP084,Planning and Organizing,3
10022103,SKLLEAD25,Business Process Management,2
10022103,SKLIT119,Technical Troubleshooting,2
10022103,SKLIT120,Technical Writing,2
10022103,SKLOPS04,Field Service Contract Management,2
10022103,SKLHS62,"Environmental, Health, and Safety (EHS) Compliance",2
10022103,SKLPM09,Project Management Office,2
10022103,SKLSCM01,Agile Supply Chain Management,3
10022103,CAP020,Coaching,3
10022103,SKLOPS05,Field Service Dispatch Management,2
10022103,CAP113,Technologically Savvy,3
10022103,CAP032,Critical Thinking,3
10022103,SKLHS19,Equipment Maintenance,2
10022103,CAP082,Performance Measurement,3
10022103,CAP107,Strategic Thinking,3
10022103,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022104,CAP082,Performance Measurement,3
10022104,SKLMANU45,Technical Development Engineering,2
10022104,CAP032,Critical Thinking,3
10022104,SKLIT195,IT Service Continuity Management,2
10022104,SKLHT01,Contingency Planning,2
10022104,CAP005,Advising,2
10022104,CAP125,Strategic and Tactical Planning,3
10022104,CAP113,Technologically Savvy,3
10022104,SKLIT120,Technical Writing,3
10022104,CAP112,Technical Credibility,2
10022104,SKLIT184,Human-Computer Interaction,3
10022104,CAP084,Planning and Organizing,3
10022104,SKLIT104,Software Development & Management,3
10022104,CAP021,Collaborating,3
10022104,SKLIT014,Capacity Optimization,2
10022104,SKLIT227,Compliance and Controls,2
10022104,SKLIT217,Systems Implementation and Management,2
10022105,CAP020,Coaching,3
10022105,SKLRD17,Research and Development,3
10022105,CAP112,Technical Credibility,3
10022105,SKLENG52,Human Factors Engineering,3
10022105,TT001669,SAP Product Lifecycle Management (PLM),2
10022105,SKLRD14,Prototyping,2
10022105,SKLRD13,Product Testing,2
10022105,CAP010,Analytical Reasoning,3
10022105,CAP096,Risk Management,3
10022105,SKLRD12,Product Strategy,2
10022105,SKLRD08,Product Improvement,2
10022105,CAP084,Planning and Organizing,3
10022105,CAP032,Critical Thinking,3
10022105,SKLCS08,Customer Intelligence,2
10022105,SKLRD11,Product Portfolio Management,2
10022105,SKLRD02,Concept Testing,2
10022105,SKLRD06,Product Design,2
10022105,CAP055,Industry Insight,3
10022106,SKLIT184,Human-Computer Interaction,3
10022106,SKLIT084,Network/Telecommunications Media,2
10022106,CAP032,Critical Thinking,3
10022106,SKLIT082,Network Support & Security,2
10022106,CAP084,Planning and Organizing,3
10022106,SKLIT083,"Network/System Architecture, Configuration and Management",2
10022106,SKLIT120,Technical Writing,2
10022106,SKLIT050,Emerging Technologies,2
10022106,CAP085,Presentation Skills,2
10022106,CAP010,Analytical Reasoning,3
10022106,SKLIT081,Network Management,2
10022106,CAP024,Problem Solving,3
10022106,CAP073,Mentoring,2
10022106,SKLIT254,Infrastructure Network Engineering,2
10022106,SKLIT080,Network Design,2
10022106,SKLIT104,Software Development & Management,3
10022107,CAP020,Coaching,3
10022107,CAP112,Technical Credibility,2
10022107,SKLIT104,Software Development & Management,2
10022107,SKLIT122,Testing,2
10022107,SKLIT184,Human-Computer Interaction,3
10022107,CAP084,Planning and Organizing,3
10022107,SKLIT241,Statistical Process Control (SPC),2
10022107,CAP036,Data Savvy,3
10022107,SKLIT119,Technical Troubleshooting,2
10022107,SKLGEN10,Data Governance,2
10022107,SKLIT321,Data Infrastructure,3
10022107,CAP032,Critical Thinking,3
10022107,CAP021,Collaborating,3
10022107,CAP096,Risk Management,3
10022107,SKLENG02,Automation and Robotics,2
10022107,CAP085,Presentation Skills,2
10022107,SKLIT003,Agile Methodologies,2
10022107,SKLIT120,Technical Writing,2
10022108,CAP020,Coaching,3
10022108,SKLIT089,Programming / Coding,2
10022108,SKLCOM30,Stakeholder Engagement,2
10022108,CAP024,Problem Solving,3
10022108,CAP010,Analytical Reasoning,3
10022108,SKLIT104,Software Development & Management,2
10022108,SKLIT255,Workflow Automation,2
10022108,CAP032,Critical Thinking,3
10022108,CAP084,Planning and Organizing,3
10022108,CAP085,Presentation Skills,2
10022108,SKLIT307,Informatics,2
10022108,SKLIT321,Data Infrastructure,3
10022108,CAP112,Technical Credibility,3
10022108,SKLGEN45,Process Optimization,2
10022108,SKLIT120,Technical Writing,2
10022108,CAP021,Collaborating,2
10022108,SKLIT184,Human-Computer Interaction,3
10022108,CAP017,Change Leader,3
10022109,SKLIT113,Solution Design and Architecture (SD&A),2
10022109,SKLIT104,Software Development & Management,2
10022109,SKLIT120,Technical Writing,2
10022109,CAP084,Planning and Organizing,3
10022109,SKLIT089,Programming / Coding,2
10022109,SKLMANU65,Manufacturing Technology,2
10022109,CAP020,Coaching,3
10022109,SKLIT251,Advanced Analytics,3
10022109,CAP112,Technical Credibility,3
10022109,SKLRD14,Prototyping,2
10022109,CAP024,Problem Solving,3
10022109,CAP085,Presentation Skills,2
10022109,SKLIT184,Human-Computer Interaction,3
10022109,CAP055,Industry Insight,3
10022109,SKLGEN21,Quality Assurance (QA),2
10022109,SKLENG02,Automation and Robotics,2
10022109,CAP058,Innovation,3
10022109,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",2
10022109,CAP032,Critical Thinking,3
10022110,SKLMANU22,Manufacturing Engineering,2
10022110,SKLSCM01,Agile Supply Chain Management,3
10022110,CAP107,Strategic Thinking,2
10022110,CAP020,Coaching,3
10022110,SKLMANU35,Predictive Maintenance,2
10022110,CAP098,Safety Focus,3
10022110,SKLGEN31,Internal Benchmarking,2
10022110,CAP032,Critical Thinking,3
10022110,CAP017,Change Leader,3
10022110,CAP089,Program Management,2
10022110,SKLMANU20,Lean Manufacturing Principles,2
10022110,CAP084,Planning and Organizing,3
10022110,SKLPM12,Project Scheduling,2
10022110,CAP082,Performance Measurement,3
10022110,SKLOM07,Facilities Management,2
10022110,SKLSCM13,Manufacturing Flow Management,2
10022110,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022110,SKLRD06,Product Design,2
10022111,SKLHC45,Medical Affairs,2
10022111,TT001669,SAP Product Lifecycle Management (PLM),2
10022111,CAP132,Resource Planning,3
10022111,CAP098,Safety Focus,2
10022111,CAP112,Technical Credibility,2
10022111,CAP032,Critical Thinking,3
10022111,CAP020,Coaching,2
10022111,CAP095,Researching,3
10022111,SKLRD07,Product Development,2
10022111,CAP050,Global Markets,3
10022111,CAP084,Planning and Organizing,3
10022111,SKLRD17,Research and Development,2
10022111,SKLBIO45,Biomaterials,3
10022111,SKLHS52,Biostatistics,2
10022111,SKLHC90,Medical Trends,2
10022111,SKLIT120,Technical Writing,2
10022111,SKLHC112,Lab Experiments,2
10022111,SKLBIO49,Biofabrication,3
10022112,SKLGEN48,Business Requirements Analysis,3
10022112,SKLENG10,Feasibility Study,2
10022112,SKLENG15,Mechanical Engineering,2
10022112,SKLGEN03,Contract Management,2
10022112,CAP032,Critical Thinking,3
10022112,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022112,CAP047,Financially Savvy,3
10022112,CAP037,Decision Quality,3
10022112,CAP084,Planning and Organizing,3
10022112,SKLDT09,Design Thinking,2
10022112,SKLGEN31,Internal Benchmarking,2
10022112,SKLHR59,"Health, Safety, Security and Environment (HSSE) Policies and Procedures",2
10022112,CAP112,Technical Credibility,3
10022112,SKLSCM01,Agile Supply Chain Management,3
10022112,SKLRD07,Product Development,2
10022112,SKLPM08,Project Management Methodologies and Frameworks,2
10022112,CAP117,Vendor Management,3
10022112,CAP020,Coaching,2
10022113,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022113,SKLMANU13,Good Manufacturing Practice (GMP),2
10022113,CAP032,Critical Thinking,3
10022113,SKLGEN02,Competitive Landscape,2
10022113,CAP106,Standard Operating Procedures,3
10022113,SKLENG06,Engineering,3
10022113,SKLMANU31,Package and Labeling Regulations,2
10022113,CAP109,Sustainability,3
10022113,CAP087,Process Improvement,2
10022113,SKLSCM01,Agile Supply Chain Management,3
10022113,SKLHS62,"Environmental, Health, and Safety (EHS) Compliance",3
10022113,SKLMANU43,Recycled and Flexible Packaging Strategy,2
10022113,CAP084,Planning and Organizing,3
10022113,SKLMANU30,Package and Labelling Design Principles,2
10022113,SKLENG09,Validation,3
10022113,SKLMANU32,Packaging Workflow Management,2
10022113,CAP057,Information Transparency,3
10022113,CAP020,Coaching,2
10022114,SKLIT002,Accessibility and Inclusive Design,2
10022114,CAP014,Business Alignment,3
10022114,SKLIT184,Human-Computer Interaction,3
10022114,SKLIT076,Multi Cloud Models,2
10022114,SKLIT060,Hybrid Cloud,2
10022114,CAP032,Critical Thinking,3
10022114,CAP085,Presentation Skills,2
10022114,CAP008,Agility,3
10022114,SKLIT120,Technical Writing,2
10022114,SKLIT018,Cloud Security,2
10022114,SKLIT104,Software Development & Management,3
10022114,SKLIT105,Software Development Life Cycle (SDLC),2
10022114,SKLDT04,Cloud Computing,2
10022114,CAP112,Technical Credibility,3
10022114,SKLIT017,Cloud Migration and Deployment,2
10022114,CAP020,Coaching,2
10022114,CAP084,Planning and Organizing,3
10022114,CAP125,Strategic and Tactical Planning,3
10022115,CAP016,Business Savvy,2
10022115,SKLQM11,Corrective Action Preventive Action (CAPA),2
10022115,CAP006,Agile Decision Making,3
10022115,SKLENG38,Process Engineering,3
10022115,SKLSCM01,Agile Supply Chain Management,2
10022115,SKLMANU46,Technical Research and Development,2
10022115,CAP020,Coaching,3
10022115,SKLFA39,Product Costing and Valuation,2
10022115,SKLPM12,Project Scheduling,2
10022115,CAP084,Planning and Organizing,3
10022115,CAP089,Program Management,3
10022115,SKLIT050,Emerging Technologies,2
10022115,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022115,SKLMANU37,Process Control,2
10022115,CAP031,Crisis Control,3
10022115,SKLDT13,Disruptive Innovation,2
10022115,CAP032,Critical Thinking,3
10022115,SKLHS61,Industrial Hygiene,2
10022116,SKLSCM01,Agile Supply Chain Management,2
10022116,CAP084,Planning and Organizing,3
10022116,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022116,CAP020,Coaching,3
10022116,SKLFA07,Budget Management,2
10022116,SKLSCM27,Strategic Supply Chain Management,2
10022116,SKLRD18,Scientific Research,2
10022116,CAP032,Critical Thinking,3
10022116,SKLENG48,Project Engineering,3
10022116,SKLHR128,Resource Forecasting,2
10022116,CAP035,Customer Centricity,3
10022116,CAP021,Collaborating,3
10022116,CAP006,Agile Decision Making,3
10022116,SKLPOL50,Knowledge Networks,2
10022116,SKLGEN21,Quality Assurance (QA),2
10022116,SKLPM07,Organizational Project Management,2
10022116,SKLFA41,Regulatory Compliance,2
10022117,SKLMANU45,Technical Development Engineering,2
10022117,CAP036,Data Savvy,3
10022117,CAP032,Critical Thinking,3
10022117,CAP089,Program Management,2
10022117,SKLIT120,Technical Writing,2
10022117,SKLQM16,Test Planning,2
10022117,SKLIT062,Incident and Problem Management,2
10022117,SKLIT184,Human-Computer Interaction,3
10022117,CAP045,Execution Focus,3
10022117,SKLQM08,"Quality System Procedures, Instructions, and Records",2
10022117,SKLGEN21,Quality Assurance (QA),2
10022117,CAP020,Coaching,2
10022117,SKLQM09,Quality Validation,2
10022117,CAP087,Process Improvement,3
10022117,CAP084,Planning and Organizing,3
10022117,SKLGEN10,Data Governance,2
10022117,SKLIT104,Software Development & Management,3
10022118,CAP020,Coaching,3
10022118,CAP037,Decision Quality,3
10022118,SKLQM08,"Quality System Procedures, Instructions, and Records",2
10022118,SKLMANU18,International Organization for Standardization (ISO 9001) (Quality Management),2
10022118,SKLSCM01,Agile Supply Chain Management,3
10022118,CAP084,Planning and Organizing,3
10022118,SKLQM02,Quality Control Standards,2
10022118,SKLQM09,Quality Validation,2
10022118,SKLQM13,Non-Conformance Reporting (NCR),2
10022118,CAP098,Safety Focus,2
10022118,SKLENG06,Engineering,2
10022118,SKLQM03,Quality Control Testing,2
10022118,CAP047,Financially Savvy,2
10022118,SKLBIO28,"Science, Technology, Engineering, and Math (STEM) Application",3
10022118,CAP032,Critical Thinking,3
10022118,SKLIT227,Compliance and Controls,2
10022118,CAP087,Process Improvement,3
10022119,TT001669,SAP Product Lifecycle Management (PLM),2
10022119,CAP029,Consulting,2
10022119,SKLGEN21,Quality Assurance (QA),2
10022119,SKLMANU02,"Chemistry, Manufacturing, and Control (CMC)",2
10022119,SKLERG16,Biochemical Engineering,3
10022119,CAP082,Performance Measurement,3
10022119,SKLDT13,Disruptive Innovation,2
10022119,SKLGEN45,Process Optimization,3
10022119,CAP095,Researching,3
10022119,CAP084,Planning and Organizing,3
10022119,CAP032,Critical Thinking,3
10022119,SKLHC109,Process Chemistry,2
10022119,SKLENG12,Chemical Engineering,2
10022119,CAP064,Leading Others,2
10022119,SKLRD17,Research and Development,2
10022119,SKLAC23,Regulatory Affairs Management,2
10022120,SKLDT12,Digital Strategy,2
10022120,CAP113,Technologically Savvy,2
