employee_id,competency_id
E38978,SKLHC173
E38979,SKLHC174
E38980,SKLHC178
E38981,SKLHC179
E38982,SKLHC18
E38983,SKLHC35
E38984,SKLHC25
E38985,SKLHC180
E38986,SKLHC181
E38987,SKLHC19
E38988,SKLHC21
E38989,SKLHC22
E38990,SKLHC26
E38991,SKLHC27
E38992,SKLHC277
E38993,SKLHC28
E38994,TT000052
E38995,SKLHC47
E38996,SKLHC29
E38997,SKLHC30
E38998,SKLHC31
E38999,SKLHC32
E39000,SKLHC33
E39001,SKLHC34
E39002,TT000053
E39003,SKLHC36
E39004,SKLHC42
E39005,SKLHC37
E39006,SKLHC38
E39007,SKLHC39
E39008,SKLHC40
E39009,SKLHC41
E39010,SKLHC43
E39011,SKLHC44
E39012,SKLHC45
E39013,SKLHC48
E39014,SKLHC49
E39015,SKLHC50
E39016,SKLHC51
E39017,SKLHC52
E39018,SKLHC53
E39019,SKLHC54
E39020,SKLHC55
E39021,SKLHC56
E39022,SKLHC57
E39023,SKLIT073
E39024,SKLHC60
E39025,SKLHC61
E39026,SKLHC62
E39027,SKLHC63
E39028,SKLHC64
E39029,SKLHC65
E39030,SKLHC66
E39031,SKLHC67
E39032,SKLHC68
E39033,SKLHC69
E39034,SKLHC70
E39035,SKLHC71
E39036,SKLHC72
E39037,SKLHC73
E39038,SKLHC74
E39039,SKLHC75
E39040,TT000055
E39041,SKLHC76
E39042,SKLHC77
E39043,SKLHC78
E39044,SKLHC84
E39045,SKLHC79
E39046,SKLHC80
E39047,SKLHC81
E39048,SKLHC82
E39049,SKLHC83
E39050,TT000140
E39051,SKLHC85
E39052,SKLHR03
E39053,SKLHC86
E39054,SKLHC87
E39055,SKLHC88
E39056,SKLHC89
E39057,SKLHC90
E39058,SKLHC91
E39059,SKLHC92
E39060,SKLHC93
E39061,SKLHC94
E39062,SKLHC95
E39063,SKLHC96
E39064,SKLHC97
E39065,SKLHC98
E39066,SKLHC99
E39067,SKLHR01
E39068,SKLHR02
E39069,TT000056
E39070,SKLHR04
E39071,SKLHR05
E39072,SKLHR06
E39073,SKLHR08
E39074,SKLHR09
E39075,SKLHR10
E39076,SKLHR100
E39077,SKLHR101
E39078,SKLHR102
E39079,SKLHR103
E39080,SKLHR104
E39081,SKLHR105
E39082,SKLHR106
E39083,SKLHR107
E39084,TT000141
E39085,SKLHR108
E39086,SKLHR109
E39087,SKLHR11
E39088,TT000057
E39089,SKLHR110
E39090,SKLHR111
E39091,SKLHR112
E39092,SKLHR113
E39093,SKLHR114
E39094,SKLHR51
E39095,SKLHR115
E39096,TT000142
E39097,SKLHR116
E39098,SKLHR117
E39099,SKLHR119
E39100,SKLHR12
E39101,SKLHR120
E39102,TT000143
E39103,SKLHR121
E39104,SKLHR122
E39105,SKLHR123
E39106,SKLHR124
E39107,SKLHR125
E39108,SKLHR126
E39109,SKLHR127
E39110,SKLHR128
E39111,SKLHR129
E39112,SKLHS34
E39113,SKLHR13
E39114,SKLHR131
E39115,SKLHR132
E39116,SKLHR133
E39117,SKLOM15
E39118,SKLHR134
E39119,SKLHR135
E39120,SKLHR54
E39121,SKLHR136
E39122,SKLHR137
E39123,SKLHR138
E39124,TT000058
E39125,SKLHR139
E39126,SKLHR14
E39127,SKLHR140
E39128,SKLHR141
E39129,SKLHR142
E39130,SKLHR143
E39131,SKLHR144
E39132,SKLHR55
E39133,SKLHR145
E39134,SKLHR146
E39135,SKLHR147
E39136,SKLHR148
E39137,SKLHR52
E39138,SKLHR153
E39139,SKLHR149
E39140,SKLHR15
E39141,SKLHR150
E39142,SKLHR151
E39143,SKLHR152
E39144,SKLHR16
E39145,SKLHR154
E39146,SKLHR155
E39147,SKLHR156
E39148,SKLHR159
E39149,TT000059
E39150,SKLHR32
E39151,SKLHR160
E39152,SKLHR162
E39153,SKLHR163
E39154,SKLHR165
E39155,SKLHR17
E39156,TT000107
E39157,SKLHR18
E39158,SKLHR19
E39159,SKLHR21
E39160,TT000108
E39161,SKLHS23
E39162,SKLHR23
E39163,SKLHR24
E39164,SKLHR25
E39165,SKLHR26
E39166,SKLHR46
E39167,SKLHR27
E39168,SKLHS55
E39169,SKLHR28
E39170,SKLHR29
E39171,SKLHR30
E39172,SKLHS41
E39173,SKLHR31
E39174,TT000061
E39175,SKLHR34
E39176,SKLHR35
E39177,SKLHR36
E39178,TT000109
E39179,SKLHR37
E39180,SKLHR38
E39181,SKLHR39
E39182,SKLHR40
E39183,SKLHR47
E39184,SKLHR41
E39185,SKLHR42
E39186,SKLIT205
E39187,SKLHR43
E39188,SKLIT206
E39189,SKLHR44
E39190,SKLHR45
E39191,SKLHR48
E39192,SKLHR49
E39193,SKLHR56
E39194,SKLHR57
E39195,SKLHR58
E39196,SKLHR59
E39197,SKLHR60
E39198,SKLHR61
E39199,SKLHR62
E39200,SKLHR63
E39201,SKLHR64
E39202,SKLHR65
E39203,SKLHR66
E39204,TT000069
E39205,SKLHR67
E39206,SKLHR68
E39207,SKLHR69
E39208,SKLHR70
E39209,SKLHR71
E39210,SKLHR72
E39211,SKLHR73
E39212,SKLHR74
E39213,SKLHR75
E39214,SKLIT213
E39215,SKLHR76
E39216,SKLHR77
E39217,SKLHR78
E39218,SKLHR79
E39219,SKLHR80
E39220,SKLHR81
E39221,SKLHR98
E39222,SKLHR82
E39223,SKLHR83
E39224,SKLHR89
E39225,SKLHR84
E39226,SKLHR85
E39227,TT000144
E39228,SKLHR86
E39229,SKLHR87
E39230,SKLHR88
E39231,SKLHR90
E39232,SKLHR91
E39233,SKLHR92
E39234,SKLHR93
E39235,SKLHR94
E39236,SKLHR95
E39237,SKLHR96
E39238,SKLHR97
E39239,SKLHR99
E39240,SKLHS06
E39241,SKLHS01
E39242,SKLHS02
E39243,SKLHS03
E39244,SKLHS22
E39245,SKLHS04
E39246,SKLHS05
E39247,SKLHS07
E39248,SKLHS08
E39249,SKLHS09
E39250,SKLHS10
E39251,SKLHS11
E39252,SKLHS12
E39253,SKLHS13
E39254,SKLHS14
E39255,SKLHS15
E39256,SKLHS16
E39257,SKLHS17
E39258,SKLHS18
E39259,TT000110
E39260,SKLHS19
E39261,SKLHS20
E39262,SKLHS21
E39263,SKLHS24
E39264,SKLHS25
E39265,SKLHS28
E39266,SKLHS29
E39267,SKLHS31
E39268,SKLHS32
E39269,SKLHS35
E39270,SKLHS36
E39271,SKLHS37
E39272,SKLHS38
E39273,SKLHS39
E39274,SKLHS40
E39275,SKLHS42
E39276,SKLHS43
E39277,SKLHS44
E39278,SKLHS45
E39279,SKLHS46
E39280,SKLHS47
E39281,SKLHS48
E39282,SKLHS49
E39283,SKLHS50
E39284,SKLHS51
E39285,SKLHS52
E39286,SKLHS53
E39287,SKLHS54
E39288,SKLHS57
E39289,SKLHS58
E39290,SKLHS59
E39291,SKLHS60
E39292,SKLIT077
E39293,SKLHS61
E39294,TT000062
E39295,SKLHS62
E39296,SKLHS64
E39297,SKLHS65
E39298,SKLHT01
E39299,SKLHT02
E39300,SKLIT100
E39301,SKLHT03
E39302,SKLHT04
E39303,SKLHT05
E39304,TT000111
E39305,SKLHT06
E39306,SKLHT07
E39307,SKLHT08
E39308,SKLHT09
E39309,SKLHT10
E39310,SKLHT11
E39311,SKLHT12
E39312,SKLHT13
E39313,SKLHT14
E39314,SKLHT15
E39315,SKLHT16
E39316,SKLHT17
E39317,SKLHT18
E39318,SKLHT19
E39319,SKLHT20
E39320,SKLHT21
E39321,SKLHT22
E39322,SKLHT23
E39323,SKLHT24
E39324,SKLIT214
E39325,SKLHT25
E39326,SKLHT26
E39327,SKLHT27
E39328,SKLIT047
E39329,SKLHUM01
E39330,SKLHUM02
E39331,SKLIT004
E39332,SKLINS01
E39333,SKLINS02
E39334,SKLIT048
E39335,SKLIT001
E39336,SKLIT002
E39337,SKLIT005
E39338,SKLIT006
E39339,TT000112
E39340,SKLIT007
E39341,SKLIT008
E39342,SKLIT009
E39343,SKLIT010
E39344,SKLIT011
E39345,SKLIT012
E39346,SKLIT013
E39347,SKLIT014
E39348,SKLIT015
E39349,SKLIT021
E39350,SKLIT016
E39351,SKLIT045
E39352,SKLIT017
E39353,SKLIT018
E39354,SKLIT019
E39355,SKLIT020
E39356,SKLIT037
E39357,SKLIT022
E39358,SKLIT055
E39359,SKLIT023
E39360,SKLIT024
E39361,SKLIT025
E39362,TT000063
E39363,SKLIT027
E39364,SKLIT056
E39365,SKLIT028
E39366,SKLIT029
E39367,SKLIT030
E39368,SKLIT031
E39369,TT000064
E39370,SKLIT032
E39371,SKLIT033
E39372,SKLIT034
E39373,SKLIT035
E39374,SKLIT036
E39375,TT000065
E39376,SKLIT046
E39377,SKLIT038
E39378,SKLIT039
E39379,SKLIT040
E39380,SKLIT041
E39381,SKLIT042
E39382,SKLIT043
E39383,SKLIT049
E39384,SKLIT215
E39385,SKLIT051
E39386,SKLIT052
E39387,SKLIT053
E39388,SKLIT054
E39389,SKLIT057
E39390,SKLIT058
E39391,SKLIT059
E39392,SKLIT060
E39393,SKLIT061
E39394,SKLIT074
E39395,SKLIT062
E39396,SKLIT063
E39397,TT000113
E39398,SKLIT064
E39399,SKLIT065
E39400,SKLIT066
E39401,SKLIT067
E39402,SKLIT068
E39403,SKLIT069
E39404,SKLIT070
E39405,SKLIT071
E39406,SKLMANU73
E39407,SKLIT072
E39408,SKLIT076
E39409,SKLIT078
E39410,SKLIT079
E39411,SKLIT080
E39412,SKLIT081
E39413,SKLIT082
E39414,SKLIT096
E39415,SKLIT083
E39416,SKLIT084
E39417,SKLIT085
E39418,SKLIT092
E39419,SKLIT086
E39420,SKLIT087
E39421,SKLIT088
E39422,SKLIT089
E39423,SKLIT090
E39424,SKLIT091
E39425,SKLIT094
E39426,SKLIT095
E39427,SKLIT097
E39428,SKLIT098
E39429,SKLIT099
E39430,SKLIT101
E39431,SKLIT103
E39432,SKLIT105
E39433,SKLIT118
E39434,SKLIT106
E39435,SKLIT107
E39436,SKLIT108
E39437,SKLIT110
E39438,SKLIT111
E39439,SKLIT112
E39440,SKLIT113
E39441,SKLIT114
E39442,SKLIT115
E39443,SKLIT116
E39444,SKLIT117
E39445,SKLIT119
E39446,SKLIT120
E39447,SKLIT121
E39448,SKLIT122
E39449,TT000115
E39450,SKLIT123
E39451,SKLIT124
E39452,TT000066
E39453,SKLIT125
E39454,SKLIT126
E39455,SKLIT127
E39456,SKLIT128
E39457,SKLIT176
E39458,SKLIT131
E39459,SKLIT132
E39460,SKLIT133
E39461,TT000116
E39462,SKLIT134
E39463,TT000146
E39464,SKLIT136
E39465,SKLIT137
E39466,SKLIT138
E39467,SKLIT139
E39468,SKLIT140
E39469,SKLIT141
E39470,SKLIT142
E39471,SKLIT143
E39472,SKLIT144
E39473,SKLIT150
E39474,SKLIT145
E39475,SKLLEAD03
E39476,SKLIT146
E39477,SKLIT147
E39478,TT000067
E39479,SKLIT148
E39480,SKLIT149
E39481,SKLIT152
E39482,SKLIT153
E39483,SKLIT154
E39484,SKLIT155
E39485,SKLIT156
E39486,SKLIT157
E39487,SKLIT158
E39488,SKLIT159
E39489,SKLIT160
E39490,SKLIT161
E39491,SKLIT162
E39492,SKLIT163
E39493,SKLIT164
E39494,SKLIT165
E39495,SKLIT166
E39496,SKLIT167
E39497,SKLIT168
E39498,SKLIT169
E39499,SKLIT170
E39500,SKLIT171
E39501,SKLIT172
E39502,SKLIT173
E39503,SKLIT174
E39504,SKLIT175
E39505,SKLIT178
E39506,SKLIT179
E39507,SKLIT180
E39508,SKLIT181
E39509,SKLIT182
E39510,SKLIT184
E39511,SKLIT185
E39512,SKLIT186
E39513,SKLIT187
E39514,SKLIT188
E39515,SKLIT189
E39516,SKLIT190
E39517,SKLIT191
E39518,SKLIT192
E39519,SKLIT193
E39520,SKLIT194
E39521,SKLIT195
E39522,SKLIT196
E39523,SKLIT197
E39524,SKLIT198
E39525,SKLIT199
E39526,SKLIT200
E39527,SKLIT201
E39528,SKLIT202
E39529,SKLIT203
E39530,SKLIT204
E39531,TT000147
E39532,SKLIT207
E39533,SKLIT208
E39534,SKLIT209
E39535,SKLIT210
E39536,SKLIT211
E39537,SKLIT212
E39538,SKLIT217
E39539,SKLIT218
E39540,SKLIT219
E39541,SKLIT220
E39542,SKLIT221
E39543,SKLIT222
E39544,SKLIT225
E39545,SKLIT226
E39546,SKLIT227
E39547,SKLIT228
E39548,SKLIT229
E39549,TT000070
E39550,SKLIT230
E39551,SKLIT231
E39552,SKLIT232
E39553,SKLIT233
E39554,SKLIT234
E39555,SKLIT235
E39556,SKLIT236
E39557,SKLIT281
E39558,SKLIT237
E39559,SKLIT238
E39560,SKLIT239
E39561,SKLIT240
E39562,SKLIT241
E39563,SKLIT242
E39564,SKLIT243
E39565,SKLIT244
E39566,TT000148
E39567,SKLIT245
E39568,TT000071
E39569,SKLIT251
E39570,SKLIT246
E39571,SKLIT247
E39572,SKLIT248
E39573,SKLIT249
E39574,SKLIT250
E39575,SKLMANU14
E39576,SKLIT252
E39577,SKLIT253
E39578,SKLIT254
E39579,SKLIT255
E39580,SKLIT256
E39581,SKLIT257
E39582,SKLIT258
E39583,SKLIT259
E39584,SKLIT260
E39585,SKLIT261
E39586,SKLIT262
E39587,SKLIT263
E39588,SKLIT264
E39589,SKLIT265
E39590,SKLIT266
E39591,SKLIT267
E39592,SKLIT268
E39593,SKLIT269
E39594,SKLIT270
E39595,SKLIT271
E39596,SKLIT272
E39597,SKLIT273
E39598,SKLIT274
E39599,SKLIT275
E39600,SKLIT276
E39601,SKLIT277
E39602,SKLMKT05
E39603,SKLIT278
E39604,SKLIT279
E39605,SKLIT280
E39606,SKLLEG19
E39607,SKLIT282
E39608,SKLOM17
E39609,SKLIT283
E39610,SKLIT284
E39611,SKLIT285
E39612,SKLIT286
E39613,SKLMANU29
E39614,SKLIT287
E39615,SKLIT289
E39616,SKLIT290
E39617,SKLIT291
E39618,SKLIT292
E39619,SKLIT300
E39620,SKLIT298
E39621,SKLIT293
E39622,SKLIT294
E39623,SKLIT295
E39624,SKLIT296
E39625,SKLIT297
E39626,SKLIT311
E39627,SKLIT303
E39628,SKLIT306
E39629,SKLIT307
E39630,SKLIT308
E39631,SKLLEG07
E39632,SKLIT325
E39633,SKLIT312
E39634,SKLIT315
E39635,SKLIT317
E39636,SKLIT321
E39637,SKLIT377
E39638,SKLIT337
E39639,SKLIT322
E39640,SKLIT359
E39641,SKLIT329
E39642,SKLIT334
E39643,SKLIT336
E39644,SKLIT411
E39645,SKLIT342
E39646,TT000072
E39647,SKLIT346
E39648,SKLIT347
E39649,SKLIT348
E39650,SKLIT380
E39651,SKLIT350
E39652,SKLIT355
E39653,TT000073
E39654,SKLIT360
E39655,SKLIT364
E39656,SKLIT366
E39657,SKLIT368
E39658,SKLIT369
E39659,SKLIT370
E39660,SKLIT376
E39661,SKLIT378
E39662,SKLIT381
E39663,SKLIT383
E39664,SKLLEG08
E39665,SKLIT391
E39666,SKLIT396
E39667,TT000150
E39668,SKLIT402
E39669,SKLIT410
E39670,TT000118
E39671,SKLIT415
E39672,SKLLEAD02
E39673,SKLLEAD01
E39674,SKLLAN01
E39675,SKLLAN02
E39676,SKLLEAD05
E39677,SKLLAN03
E39678,TT000075
E39679,SKLLAN04
E39680,SKLLAN05
E39681,SKLLAN06
E39682,SKLLAN07
E39683,SKLLAN08
E39684,SKLLAN09
E39685,SKLLAN10
E39686,SKLLAN11
E39687,SKLLAN12
E39688,SKLLAN13
E39689,SKLLAN14
E39690,SKLLAN15
E39691,SKLLAN16
E39692,SKLLAN17
E39693,SKLLAN18
E39694,SKLLAN19
E39695,SKLLAN20
E39696,SKLLAN21
E39697,SKLLAN22
E39698,SKLLAN23
E39699,SKLLAN24
E39700,SKLLAN25
E39701,SKLLAN26
E39702,SKLLAN27
E39703,SKLLAN28
E39704,SKLLAN29
E39705,SKLLAN30
E39706,SKLLAN31
E39707,SKLLAN32
E39708,SKLLAN33
E39709,SKLLAN34
E39710,SKLLAN35
E39711,SKLLAN36
E39712,SKLLAN37
E39713,SKLLAN38
E39714,SKLLAN39
E39715,SKLLAN40
E39716,SKLLAN41
E39717,SKLLAN42
E39718,SKLLAN43
E39719,SKLLAN44
E39720,SKLLAN45
E39721,SKLLAN46
E39722,SKLLAN47
E39723,SKLLEAD04
E39724,SKLLEG06
E39725,SKLLEAD06
E39726,SKLLEAD07
E39727,SKLLEG18
E39728,SKLMANU01
E39729,SKLLEAD08
E39730,SKLLEAD09
E39731,TT000119
E39732,SKLLEAD11
E39733,SKLLEAD12
E39734,TT000151
E39735,SKLLEAD13
E39736,SKLLEAD14
E39737,SKLLEAD15
E39738,SKLLEAD16
E39739,SKLLEAD18
E39740,SKLLEAD19
E39741,SKLLEAD20
E39742,SKLLEAD22
E39743,SKLLEAD23
E39744,SKLLEG10
E39745,SKLMANU02
E39746,SKLLEAD24
E39747,SKLLEAD25
E39748,SKLLEAD26
E39749,SKLLEG02
E39750,SKLLEG03
E39751,TT000076
E39752,SKLLEG04
E39753,SKLLEG05
E39754,SKLLEG09
E39755,SKLLEG11
E39756,SKLLEG12
E39757,SKLMANU13
E39758,SKLLEG13
E39759,SKLLEG14
E39760,SKLLEG15
E39761,SKLLEG17
E39762,SKLLEG20
E39763,SKLLEG27
E39764,SKLMANU03
E39765,SKLMANU04
E39766,SKLMANU05
E39767,SKLMANU06
E39768,SKLMANU07
E39769,SKLMANU66
E39770,SKLMANU08
E39771,TT000120
E39772,SKLMANU09
E39773,TT000077
E39774,SKLMANU10
E39775,SKLMANU11
E39776,SKLMANU15
E39777,SKLMANU16
E39778,SKLMANU17
E39779,SKLMANU18
E39780,SKLMANU19
E39781,TT000121
E39782,SKLMANU20
E39783,SKLMKT07
E39784,SKLMANU21
E39785,SKLMANU22
E39786,SKLMANU23
E39787,TT000122
E39788,SKLMANU24
E39789,SKLMANU25
E39790,TT000078
E39791,SKLMANU26
E39792,SKLMANU27
E39793,SKLMANU28
E39794,SKLMANU30
E39795,SKLMANU46
E39796,SKLMANU31
E39797,SKLMANU32
E39798,SKLMANU33
E39799,TT000123
E39800,SKLMANU34
E39801,SKLMANU35
E39802,TT000079
E39803,SKLMANU36
E39804,SKLMANU37
E39805,SKLMANU38
E39806,SKLMANU39
E39807,SKLMANU40
E39808,SKLMANU41
E39809,SKLMANU42
E39810,SKLMANU43
E39811,SKLMANU44
E39812,SKLMANU45
E39813,TT000080
E39814,SKLMANU47
E39815,SKLMANU48
E39816,SKLMANU49
E39817,SKLMANU50
E39818,SKLMANU51
E39819,SKLMKT08
E39820,SKLMANU52
E39821,SKLMANU53
E39822,SKLMANU54
E39823,SKLMANU55
E39824,SKLMANU56
E39825,SKLMKT06
E39826,SKLMANU57
E39827,SKLMANU58
E39828,TT000124
E39829,SKLMANU59
E39830,SKLMANU60
E39831,SKLMANU61
E39832,SKLMANU62
E39833,SKLMANU63
E39834,SKLMANU64
E39835,TT000125
E39836,SKLMANU67
E39837,SKLMANU68
E39838,SKLMANU69
E39839,SKLMANU70
E39840,SKLMANU71
E39841,SKLMANU72
E39842,SKLMANU74
E39843,SKLMANU78
E39844,SKLMKT01
E39845,SKLMKT02
E39846,SKLMKT03
E39847,SKLMKT04
E39848,SKLMKT09
E39849,SKLMKT10
E39850,SKLMKT11
E39851,SKLMKT12
E39852,SKLMKT13
E39853,SKLMKT14
E39854,SKLMKT15
E39855,SKLRD15
E39856,SKLMKT16
E39857,SKLMKT17
E39858,SKLMKT18
E39859,SKLMKT19
E39860,SKLMKT20
E39861,SKLMKT22
E39862,SKLMKT23
E39863,SKLMKT24
E39864,SKLMKT25
E39865,SKLMKT26
E39866,SKLMKT27
E39867,SKLMKT28
E39868,SKLMKT29
E39869,SKLMKT30
E39870,SKLMKT31
E39871,SKLMKT32
E39872,SKLMKT33
E39873,SKLMKT61
E39874,SKLMKT34
E39875,SKLMKT35
E39876,SKLMKT36
E39877,SKLMKT37
E39878,SKLMKT38
E39879,SKLMKT39
E39880,SKLMKT40
E39881,SKLMKT41
E39882,TT000152
E39883,SKLMKT42
E39884,SKLMKT43
E39885,SKLMKT50
E39886,SKLMKT44
E39887,SKLMKT45
E39888,SKLMKT46
E39889,SKLMKT47
E39890,SKLMKT48
E39891,SKLMKT49
E39892,SKLMKT51
E39893,SKLMKT52
E39894,TT000153
E39895,SKLMKT53
E39896,SKLMKT54
E39897,SKLMKT55
E39898,SKLOM01
E39899,SKLMKT56
E39900,SKLMKT57
E39901,SKLMKT58
E39902,SKLMKT59
E39903,SKLMKT60
E39904,TT000081
E39905,SKLMKT62
E39906,SKLMKT63
E39907,SKLMKT64
E39908,SKLMKT65
E39909,SKLMKT66
E39910,SKLMKT67
E39911,SKLMKT68
E39912,TT000154
E39913,SKLMKT73
E39914,SKLMKT76
E39915,SKLMKT77
E39916,TT000082
E39917,SKLMKT78
E39918,SKLOM16
E39919,SKLMKT79
E39920,SKLMKT84
E39921,SKLMKT88
E39922,SKLMKT90
E39923,SKLOM02
E39924,SKLOM14
E39925,SKLOM03
E39926,SKLOM04
E39927,SKLOM05
E39928,SKLOM06
E39929,SKLOM07
E39930,SKLOM08
E39931,SKLOM09
E39932,SKLOM10
E39933,SKLOM11
E39934,SKLOM12
E39935,SKLOM13
E39936,SKLOM18
E39937,SKLOM19
E39938,SKLOM20
E39939,SKLOM21
E39940,SKLOM22
E39941,SKLRD05
E39942,SKLOM23
E39943,SKLOM24
E39944,SKLPOL12
E39945,SKLOM25
E39946,SKLOM26
E39947,SKLOM27
E39948,SKLOM28
E39949,SKLOM29
E39950,SKLOM30
E39951,SKLOM31
E39952,SKLOM36
E39953,SKLOM38
E39954,SKLOM32
E39955,SKLOM33
E39956,SKLOM34
E39957,SKLOM35
E39958,SKLPOL36
E39959,SKLOM37
E39960,SKLOM40
E39961,SKLOM41
E39962,SKLOM42
E39963,SKLOM43
E39964,SKLRET15
E39965,SKLPM02
E39966,SKLOM44
E39967,SKLOM45
E39968,SKLOM46
E39969,SKLOM47
E39970,SKLOPS01
E39971,SKLPM06
E39972,SKLOPS02
E39973,SKLOPS03
E39974,SKLOPS04
E39975,SKLOPS05
E39976,SKLOPS06
E39977,SKLPM03
E39978,SKLPM04
E39979,SKLPM05
E39980,SKLRD02
E39981,SKLPM07
E39982,SKLRD06
E39983,SKLPM08
E39984,SKLPM09
E39985,SKLPM10
E39986,TT000083
E39987,SKLPM11
E39988,SKLPOL62
E39989,SKLPM12
E39990,SKLPM13
E39991,SKLPM14
E39992,SKLPM15
E39993,SKLPM16
E39994,SKLPM17
E39995,SKLPM18
E39996,SKLPM19
E39997,SKLPM20
E39998,SKLPM22
E39999,TT000085
E40000,SKLPOL13
E40001,SKLPOL01
E40002,SKLPOL02
E40003,SKLPOL03
E40004,SKLPOL04
E40005,SKLPOL05
E40006,TT000086
E40007,SKLPOL06
E40008,SKLPOL07
E40009,SKLPOL08
E40010,SKLPOL09
E40011,SKLPOL10
E40012,SKLPOL11
E40013,SKLPOL14
E40014,SKLPOL15
E40015,SKLPOL16
E40016,SKLPOL17
E40017,TT000087
E40018,SKLQM10
E40019,SKLPOL18
E40020,SKLPOL19
E40021,SKLPOL20
E40022,SKLPOL22
E40023,SKLPOL23
E40024,SKLPOL47
E40025,SKLPOL24
E40026,SKLPOL25
E40027,SKLPOL26
E40028,SKLPOL27
E40029,SKLPOL28
E40030,SKLPOL29
E40031,SKLPOL31
E40032,SKLPOL32
E40033,SKLPOL33
E40034,SKLPOL34
E40035,SKLPOL35
E40036,SKLPOL37
E40037,SKLPOL38
E40038,SKLPOL39
E40039,SKLPOL40
E40040,SKLPOL41
E40041,TT000088
E40042,SKLPOL42
E40043,SKLPOL43
E40044,SKLPOL44
E40045,SKLPOL45
E40046,SKLPOL46
E40047,SKLPOL61
E40048,SKLPOL48
E40049,SKLPOL50
E40050,SKLPOL51
E40051,SKLPOL52
E40052,SKLPOL53
E40053,SKLPOL55
E40054,SKLPOL56
E40055,SKLPOL57
E40056,SKLPOL58
E40057,SKLPOL59
E40058,SKLPOL60
E40059,SKLPOL63
E40060,SKLPOL64
E40061,SKLPOL65
E40062,SKLPOL66
E40063,SKLQM04
E40064,SKLQM11
E40065,SKLPP03
E40066,SKLPP05
E40067,SKLQM01
E40068,SKLQM02
E40069,SKLQM03
E40070,TT000090
E40071,SKLQM05
E40072,SKLQM06
E40073,SKLQM07
E40074,SKLQM08
E40075,SKLQM09
E40076,SKLQM12
E40077,SKLQM13
E40078,SKLQM16
E40079,SKLRD01
E40080,SKLRD03
E40081,SKLRD04
E40082,SKLRD07
E40083,SKLRD08
E40084,SKLRD09
E40085,SKLRD11
E40086,SKLRD12
E40087,SKLRD13
E40088,TT000091
E40089,SKLRD14
E40090,SKLRD16
E40091,SKLRD17
E40092,SKLRD18
E40093,SKLRD19
E40094,SKLRD20
E40095,SKLRD21
E40096,SKLRD22
E40097,SKLRD23
E40098,SKLRD24
E40099,SKLRD25
E40100,SKLRD26
E40101,SKLRD27
E40102,SKLRD28
E40103,SKLRD29
E40104,SKLSCM60
E40105,SKLRD30
E40106,SKLRD31
E40107,SKLRD34
E40108,SKLRD36
E40109,SKLRD39
E40110,SKLSCM16
E40111,SKLRE01
E40112,SKLRE02
E40113,SKLRET24
E40114,SKLRE03
E40115,SKLRE04
E40116,SKLSCM17
E40117,SKLRE05
E40118,SKLRET01
E40119,SKLRET02
E40120,SKLRET03
E40121,SKLRET04
E40122,SKLSCM20
E40123,SKLRET05
E40124,SKLRET06
E40125,SKLRET07
E40126,SKLRET08
E40127,SKLRET09
E40128,SKLRET10
E40129,SKLRET11
E40130,SKLRET12
E40131,SKLRET13
E40132,SKLRET35
E40133,SKLRET14
E40134,SKLRET16
E40135,SKLRET17
E40136,SKLRET18
E40137,TT000092
E40138,SKLRET19
E40139,TT000126
E40140,SKLRET20
E40141,SKLRET21
E40142,SKLRET22
E40143,SKLRET23
E40144,TT000093
E40145,SKLRET30
E40146,SKLRET25
E40147,SKLRET26
E40148,SKLRET27
E40149,SKLRET28
E40150,SKLRET29
E40151,TT000094
E40152,SKLRET31
E40153,SKLRET32
E40154,SKLRET33
E40155,SKLRET34
E40156,SKLSCM18
E40157,SKLSCM02
E40158,SKLRET36
E40159,SKLRET37
E40160,SKLRET38
E40161,SKLRET39
E40162,TT000095
E40163,SKLSCM03
E40164,SKLSCM05
E40165,SKLSCM06
E40166,TT000096
E40167,SKLSCM19
E40168,SKLSCM07
E40169,SKLSCM09
E40170,SKLSCM10
E40171,SKLSCM11
E40172,SKLSCM13
E40173,SKLSCM14
E40174,SKLSCM15
E40175,SKLSCM21
E40176,SKLSCM22
E40177,SKLSCM23
E40178,SKLSCM24
E40179,SKLSCM25
E40180,SKLSCM26
E40181,SKLSCM27
E40182,SKLSCM28
E40183,SKLSCM29
E40184,SKLSCM30
E40185,SKLSCM44
E40186,SKLSCM32
E40187,SKLSCM34
E40188,SKLSCM35
E40189,SKLSCM36
E40190,SKLSPO05
E40191,SKLSCM37
E40192,SKLSCM38
E40193,SKLSCM39
E40194,SKLSCM40
E40195,SKLSLS11
E40196,SKLSCM41
E40197,SKLSCM42
E40198,SKLSCM45
E40199,SKLSLS33
E40200,TT000004
E40201,SKLSCM46
E40202,SKLSCM47
E40203,SKLSCM48
E40204,SKLSCM49
E40205,SKLSCM50
E40206,TT000008
E40207,SKLSCM51
E40208,SKLSCM52
E40209,SKLSCM53
E40210,SKLSCM54
E40211,SKLSCM55
E40212,SKLSCM56
E40213,SKLSCM57
E40214,SKLSCM58
E40215,SKLSCM59
E40216,SKLSCM61
E40217,SKLSCM62
E40218,SKLSCM63
E40219,SKLSCM66
E40220,SKLSLS01
E40221,TT000129
E40222,SKLSLS02
E40223,SKLSLS03
E40224,SKLSLS05
E40225,SKLSLS06
E40226,SKLSLS07
